round,accuracy,auc,method,dataset,noise_type,alpha,noise_rate,noisy_fraction,seed,feature_set
18,0.7927412401034726,0.7336214371520705,csagg,brfss,asymmetric,0.1,0.0,0.2,123,original
19,0.8183742259151838,0.75842808189641,csagg,brfss,asymmetric,0.1,0.0,0.2,123,original
20,0.8202424812521231,0.7646601327805896,csagg,brfss,asymmetric,0.1,0.0,0.2,123,original
21,0.7925713987092055,0.7330501375153504,csagg,brfss,asymmetric,0.1,0.0,0.2,123,original
22,0.8004886206265841,0.7670147374197219,csagg,brfss,asymmetric,0.1,0.0,0.2,123,original
23,0.7925452692639335,0.7337752306599659,csagg,brfss,asymmetric,0.1,0.0,0.2,123,original
24,0.8097253795301925,0.7674793806673349,csagg,brfss,asymmetric,0.1,0.0,0.2,123,original
25,0.793943194585979,0.7387400788231526,csagg,brfss,asymmetric,0.1,0.0,0.2,123,original
26,0.804120613519375,0.7686891762696538,csagg,brfss,asymmetric,0.1,0.0,0.2,123,original
27,0.7936557706879883,0.7373862529625769,csagg,brfss,asymmetric,0.1,0.0,0.2,123,original
28,0.7965822685584385,0.7698942117426022,csagg,brfss,asymmetric,0.1,0.0,0.2,123,original
29,0.7939562593086149,0.7408759480410572,csagg,brfss,asymmetric,0.1,0.0,0.2,123,original
30,0.7917352564605054,0.768834305179061,csagg,brfss,asymmetric,0.1,0.0,0.2,123,original
31,0.7974837344203183,0.7450815431085421,csagg,brfss,asymmetric,0.1,0.0,0.2,123,original
32,0.8100911917639988,0.7719350860576198,csagg,brfss,asymmetric,0.1,0.0,0.2,123,original
33,0.7937472237464399,0.741383225806902,csagg,brfss,asymmetric,0.1,0.0,0.2,123,original
34,0.8012725039847404,0.7728475791819508,csagg,brfss,asymmetric,0.1,0.0,0.2,123,original
35,0.7969480807922448,0.7468068220923881,csagg,brfss,asymmetric,0.1,0.0,0.2,123,original
36,0.810078127041363,0.7719468098491983,csagg,brfss,asymmetric,0.1,0.0,0.2,123,original
37,0.7925452692639335,0.7395874348106956,csagg,brfss,asymmetric,0.1,0.0,0.2,123,original
38,0.802853335423689,0.7707263672995759,csagg,brfss,asymmetric,0.1,0.0,0.2,123,original
39,0.7969742102375167,0.7489042198284152,csagg,brfss,asymmetric,0.1,0.0,0.2,123,original
40,0.7392934597998484,0.7711864975624062,csagg,brfss,asymmetric,0.1,0.0,0.2,123,original
41,0.793943194585979,0.7452715734127987,csagg,brfss,asymmetric,0.1,0.0,0.2,123,original
42,0.7853727365368033,0.7736878115902,csagg,brfss,asymmetric,0.1,0.0,0.2,123,original
43,0.8017428339996342,0.753999144964877,csagg,brfss,asymmetric,0.1,0.0,0.2,123,original
44,0.5976718664262758,0.7714036379664625,csagg,brfss,asymmetric,0.1,0.0,0.2,123,original
45,0.8065637166522954,0.7572195791302748,csagg,brfss,asymmetric,0.1,0.0,0.2,123,original
46,0.5843589140602545,0.771704365162309,csagg,brfss,asymmetric,0.1,0.0,0.2,123,original
47,0.8065506519296596,0.7577338569031195,csagg,brfss,asymmetric,0.1,0.0,0.2,123,original
48,0.5969402419586632,0.7711914726452629,csagg,brfss,asymmetric,0.1,0.0,0.2,123,original
49,0.8015991220506389,0.7566482223803096,csagg,brfss,asymmetric,0.1,0.0,0.2,123,original
50,0.6341485720258159,0.7723618164947343,csagg,brfss,asymmetric,0.1,0.0,0.2,123,original
1,0.7926236575997492,0.3410838909281276,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
2,0.7926236575997492,0.3487328684628789,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
3,0.7926236575997492,0.3552644263963059,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
4,0.7926236575997492,0.3592802133819787,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
5,0.7926236575997492,0.3612993265122029,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
6,0.7926236575997492,0.3794779646285358,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
7,0.7926236575997492,0.3806022575492981,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
8,0.7926236575997492,0.3499474750772777,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
9,0.7926236575997492,0.3821914990139289,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
10,0.7926236575997492,0.3916108843419332,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
11,0.5566094431815213,0.709826750844404,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
12,0.7926236575997492,0.6964608880496731,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
13,0.3248020694520655,0.7221983717310819,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
14,0.7926236575997492,0.7087564112486231,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
15,0.4629223171592067,0.7299376536136661,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
16,0.7926236575997492,0.7229942468779438,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
17,0.5256068563664393,0.7391214976884759,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
18,0.7926236575997492,0.7119702078165213,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
19,0.5320216351806851,0.7498488251343911,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
20,0.7926236575997492,0.7089315422648758,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
21,0.5228893940581641,0.7552753321185304,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
22,0.7926236575997492,0.6966673389310981,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
23,0.5306498393039116,0.7590984865128166,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
24,0.7925322045412976,0.7108653012079802,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
25,0.4571999686446656,0.7585834070776958,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
26,0.7931462465051867,0.7192912099454155,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
27,0.5153379843745918,0.7603007005914586,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
28,0.7931070523372789,0.7206770150695384,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
29,0.522275352094275,0.7601733972450482,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
30,0.7931201170599148,0.7149830446819023,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
31,0.5151681429803245,0.7630474863081302,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
32,0.7986856889028245,0.7230121472073703,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
33,0.5304799979096444,0.7655802925792541,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
34,0.7931070523372789,0.7107390643216187,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
35,0.4569386741919469,0.7686307868031647,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
36,0.7952496668495728,0.7131547915556223,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
37,0.4564160852865093,0.7669707706052461,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
38,0.7980847116615715,0.7159718649853645,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
39,0.5088709466698021,0.7685829383648698,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
40,0.7952888610174806,0.7136504421031941,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
41,0.5083483577643647,0.7691472909541445,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
42,0.7951712785137571,0.7120108070263833,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
43,0.5090407880640694,0.7699404807400653,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
44,0.8033759243291265,0.728421180653787,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
45,0.52589428026443,0.7703085164144352,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
46,0.797967129157848,0.7105445677615978,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
47,0.3488411591021922,0.770083310581753,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
48,0.7979279349899402,0.709936109209214,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
49,0.3269577486869954,0.7686995698418335,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
50,0.7980455174936636,0.7140892732793045,csagg,brfss,asymmetric,0.1,0.1,0.2,42,original
1,0.7926236575997492,0.5997123541256459,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
2,0.7926236575997492,0.6419636736355324,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
3,0.7926236575997492,0.6665704573285052,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
4,0.7926236575997492,0.6903582723935786,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
5,0.7926236575997492,0.6993253727417799,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
6,0.7926236575997492,0.7079507676600095,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
7,0.7926236575997492,0.7115192977082905,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
8,0.7925322045412976,0.7192438838337074,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
9,0.7935773823521727,0.7254409326060416,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
10,0.7938125473596196,0.729203966483302,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
11,0.8190405267696167,0.7530177161537495,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
12,0.7926236575997492,0.7263469542804952,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
13,0.8173290481043087,0.7624035053941596,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
14,0.7926236575997492,0.7234040032586242,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
15,0.8193540801128792,0.7594199437397776,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
16,0.7926236575997492,0.7279721905890131,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
17,0.8162969350160696,0.7628642150968213,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
18,0.7926236575997492,0.7243918007157882,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
19,0.7998223197721512,0.7457535687026859,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
20,0.8142196441169554,0.7686381450659746,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
21,0.7925844634318413,0.7334088813839592,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
22,0.8125212301742833,0.768270761521021,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
23,0.7925322045412976,0.7327194009437,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
24,0.8162446761255259,0.7673726422428394,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
25,0.7926236575997492,0.7325564454328733,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
26,0.8165321000235165,0.7681985921861311,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
27,0.7926236575997492,0.7291414752473944,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
28,0.814311097175407,0.7703574531196544,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
29,0.7926236575997492,0.7331687316110992,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
30,0.819184238718612,0.7696252280883641,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
31,0.7926236575997492,0.7322633454512999,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
32,0.8192756917770636,0.7663772331477419,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
33,0.7926236575997492,0.7257305476412435,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
34,0.8167542003083275,0.7723013356450531,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
35,0.7926236575997492,0.7363251324829725,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
36,0.8181521256303729,0.7714843504043919,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
37,0.7926236575997492,0.7334773279736935,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
38,0.8154999869352774,0.7721534995678296,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
39,0.7926105928771132,0.7437307982479321,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
40,0.8113584698596848,0.7722014497715431,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
41,0.7926236575997492,0.7348717322756783,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
42,0.8168456533667791,0.77472748552707,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
43,0.7937602884690758,0.7472679803936292,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
44,0.8080792244780644,0.7731340166438816,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
45,0.7926236575997492,0.7464069089198893,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
46,0.8010373389772936,0.7728984234695554,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
47,0.7937472237464399,0.7509381335964928,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
48,0.8052833738339735,0.7733597313036565,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
49,0.7927151106582008,0.7444571613834334,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
50,0.8021870345692561,0.7743060635064789,csagg,brfss,asymmetric,0.1,0.1,0.2,123,original
1,0.7926236575997492,0.3408789831427422,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
2,0.7926236575997492,0.3338382595911152,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
3,0.7926236575997492,0.3455320760616711,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
4,0.7926236575997492,0.335629394819426,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
5,0.7926236575997492,0.3383036337345786,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
6,0.7926236575997492,0.3384191624067013,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
7,0.7926236575997492,0.3528689587879619,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
8,0.7926236575997492,0.3508439276871259,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
9,0.7926236575997492,0.3589965661616752,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
10,0.7926236575997492,0.3534976665817787,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
11,0.556883802356876,0.7051845582479019,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
12,0.7926236575997492,0.7025267393907061,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
13,0.3238875388675498,0.7203910988957718,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
14,0.7926236575997492,0.6987039120995507,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
15,0.3245277102767108,0.7270513963141169,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
16,0.7926236575997492,0.7198701700259332,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
17,0.462634893261216,0.7354262468488846,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
18,0.7926236575997492,0.7050738312420557,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
19,0.4491129053330198,0.7499955656757319,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
20,0.7926236575997492,0.6897608958875834,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
21,0.5311201693188053,0.7563892376976489,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
22,0.7926236575997492,0.6734547175876355,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
23,0.5389067440098246,0.7620485278844573,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
24,0.7926236575997492,0.6961816343955493,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
25,0.5007446891902485,0.7577781850886732,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
26,0.7926236575997492,0.7085430330497828,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
27,0.5142666771184448,0.7585337580145473,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
28,0.7926236575997492,0.7098500042425275,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
29,0.5247707141177392,0.7595957196164881,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
30,0.7926236575997492,0.7032844213529572,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
31,0.5175981813906091,0.764287884225579,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
32,0.7925322045412976,0.7099075723167105,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
33,0.535026521386951,0.7660100489799347,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
34,0.7926236575997492,0.693147339564785,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
35,0.5123592276135978,0.7694403390145861,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
36,0.7922055864753992,0.7015806429098226,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
37,0.5083614224870006,0.7673953670838407,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
38,0.7922055864753992,0.7048209016017947,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
39,0.5118105092628884,0.7704237750966723,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
40,0.7926236575997492,0.7007498622244208,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
41,0.5117321209270728,0.7700562627873117,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
42,0.7922970395338507,0.6953360966860447,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
43,0.5117321209270728,0.7714440450681364,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
44,0.7924930103733898,0.7098952877769077,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
45,0.5322829296334038,0.7713279296872236,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
46,0.7922055864753992,0.6933036076338258,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
47,0.3783021086462334,0.770285150866667,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
48,0.7924930103733898,0.6957464044691459,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
49,0.324919651955789,0.7691460552312057,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
50,0.7923101042564866,0.7025227985767966,csagg,brfss,asymmetric,0.1,0.2,0.2,42,original
1,0.7926236575997492,0.6039535110147781,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
2,0.7926236575997492,0.6393449129690043,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
3,0.7926236575997492,0.6650363976428358,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
4,0.7926236575997492,0.6904703192345976,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
5,0.7926236575997492,0.6975756980949089,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
6,0.7926236575997492,0.7083839498169716,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
7,0.7926236575997492,0.7104579113924907,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
8,0.7926236575997492,0.717893750604031,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
9,0.7927151106582008,0.7246241913947001,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
10,0.7927151106582008,0.7273625139668753,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
11,0.8190927856601604,0.751950056726796,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
12,0.7926236575997492,0.723160719526244,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
13,0.8169109769799587,0.7588638144193699,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
14,0.7926236575997492,0.719519596466637,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
15,0.8203731284784824,0.7585377767101549,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
16,0.7926236575997492,0.7254826221596732,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
17,0.8156045047163649,0.7600975467019081,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
18,0.7926236575997492,0.722567742816964,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
19,0.7996263489326122,0.7450915181963987,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
20,0.815983381672807,0.7674250379338645,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
21,0.7926236575997492,0.7278281156785829,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
22,0.8169371064252305,0.767783450545652,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
23,0.7926236575997492,0.7243956065347551,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
24,0.8196806981787776,0.7669107892368535,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
25,0.7926236575997492,0.7250193247077983,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
26,0.8207911996028324,0.7658682264082056,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
27,0.7926236575997492,0.7229205313317463,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
28,0.81706775365159,0.7684663359637399,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
29,0.7926236575997492,0.729485998956404,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
30,0.8193671448355151,0.7676703777430672,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
31,0.7926236575997492,0.7294853655185951,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
32,0.8194977920618746,0.7675335832137492,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
33,0.7926236575997492,0.7215281768760482,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
34,0.8190143973243448,0.7714413711298446,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
35,0.7926236575997492,0.7343522779659851,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
36,0.819824410127773,0.7683673327494717,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
37,0.7926236575997492,0.715919367528921,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
38,0.812181547385749,0.7697811389400173,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
39,0.7926236575997492,0.7415939840654276,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
40,0.7952888610174806,0.7712060676754342,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
41,0.7926236575997492,0.7361568529792829,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
42,0.8024744584672467,0.7724683607341967,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
43,0.7937733531917117,0.7506004115557595,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
44,0.7632149669462517,0.7709328493336801,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
45,0.793734159023804,0.7506258176040107,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
46,0.7949753076742181,0.7722469731815526,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
47,0.793734159023804,0.7500866384563165,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
48,0.7998223197721512,0.7705920327934865,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
49,0.7926236575997492,0.744678470015957,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
50,0.802840270701053,0.7725361614250503,csagg,brfss,asymmetric,0.1,0.2,0.2,123,original
1,0.7926236575997492,0.3470379394574617,csagg,brfss,asymmetric,0.1,0.3,0.2,42,original
